"Notes"	"County"	"County Code"	"Delivery Method"	"Delivery Method Code"	Births
	"Clermont County, OH"	"39025"	"Vaginal"	"1"	1265
	"Clermont County, OH"	"39025"	"Cesarean"	"2"	563
	"Clermont County, OH"	"39025"	"Not Stated"	"9"	Suppressed
	"Columbiana County, OH"	"39029"	"Vaginal"	"1"	552
	"Columbiana County, OH"	"39029"	"Cesarean"	"2"	309
	"Columbiana County, OH"	"39029"	"Not Stated"	"9"	Suppressed
	"Cuyahoga County, OH"	"39035"	"Vaginal"	"1"	8663
	"Cuyahoga County, OH"	"39035"	"Cesarean"	"2"	2843
	"Cuyahoga County, OH"	"39035"	"Not Stated"	"9"	Suppressed
	"Delaware County, OH"	"39041"	"Vaginal"	"1"	1304
	"Delaware County, OH"	"39041"	"Cesarean"	"2"	496
	"Delaware County, OH"	"39041"	"Not Stated"	"9"	Suppressed
	"Fairfield County, OH"	"39045"	"Vaginal"	"1"	994
	"Fairfield County, OH"	"39045"	"Cesarean"	"2"	360
	"Fairfield County, OH"	"39045"	"Not Stated"	"9"	Suppressed
	"Franklin County, OH"	"39049"	"Vaginal"	"1"	11066
	"Franklin County, OH"	"39049"	"Cesarean"	"2"	3978
	"Franklin County, OH"	"39049"	"Not Stated"	"9"	Suppressed
	"Greene County, OH"	"39057"	"Vaginal"	"1"	1106
	"Greene County, OH"	"39057"	"Cesarean"	"2"	388
	"Greene County, OH"	"39057"	"Not Stated"	"9"	Suppressed
	"Hamilton County, OH"	"39061"	"Vaginal"	"1"	5888
	"Hamilton County, OH"	"39061"	"Cesarean"	"2"	2583
	"Hamilton County, OH"	"39061"	"Not Stated"	"9"	Suppressed
	"Lake County, OH"	"39085"	"Vaginal"	"1"	1435
	"Lake County, OH"	"39085"	"Cesarean"	"2"	485
	"Lake County, OH"	"39085"	"Not Stated"	"9"	Suppressed
	"Licking County, OH"	"39089"	"Vaginal"	"1"	1075
	"Licking County, OH"	"39089"	"Cesarean"	"2"	381
	"Licking County, OH"	"39089"	"Not Stated"	"9"	Suppressed
	"Lorain County, OH"	"39093"	"Vaginal"	"1"	1998
	"Lorain County, OH"	"39093"	"Cesarean"	"2"	717
	"Lorain County, OH"	"39093"	"Not Stated"	"9"	Suppressed
	"Lucas County, OH"	"39095"	"Vaginal"	"1"	3186
	"Lucas County, OH"	"39095"	"Cesarean"	"2"	1258
	"Lucas County, OH"	"39095"	"Not Stated"	"9"	Suppressed
	"Mahoning County, OH"	"39099"	"Vaginal"	"1"	1238
	"Mahoning County, OH"	"39099"	"Cesarean"	"2"	633
	"Mahoning County, OH"	"39099"	"Not Stated"	"9"	Suppressed
	"Medina County, OH"	"39103"	"Vaginal"	"1"	952
	"Medina County, OH"	"39103"	"Cesarean"	"2"	401
	"Medina County, OH"	"39103"	"Not Stated"	"9"	Suppressed
	"Miami County, OH"	"39109"	"Vaginal"	"1"	634
	"Miami County, OH"	"39109"	"Cesarean"	"2"	346
	"Miami County, OH"	"39109"	"Not Stated"	"9"	Suppressed
	"Montgomery County, OH"	"39113"	"Vaginal"	"1"	3571
	"Montgomery County, OH"	"39113"	"Cesarean"	"2"	1561
	"Montgomery County, OH"	"39113"	"Not Stated"	"9"	Suppressed
	"Portage County, OH"	"39133"	"Vaginal"	"1"	776
	"Portage County, OH"	"39133"	"Cesarean"	"2"	305
	"Portage County, OH"	"39133"	"Not Stated"	"9"	Suppressed
	"Richland County, OH"	"39139"	"Vaginal"	"1"	787
	"Richland County, OH"	"39139"	"Cesarean"	"2"	302
	"Richland County, OH"	"39139"	"Not Stated"	"9"	Suppressed
	"Stark County, OH"	"39151"	"Vaginal"	"1"	2367
	"Stark County, OH"	"39151"	"Cesarean"	"2"	942
	"Stark County, OH"	"39151"	"Not Stated"	"9"	Suppressed
	"Summit County, OH"	"39153"	"Vaginal"	"1"	3372
	"Summit County, OH"	"39153"	"Cesarean"	"2"	1337
	"Summit County, OH"	"39153"	"Not Stated"	"9"	Suppressed
	"Trumbull County, OH"	"39155"	"Vaginal"	"1"	1106
	"Trumbull County, OH"	"39155"	"Cesarean"	"2"	555
	"Trumbull County, OH"	"39155"	"Not Stated"	"9"	Suppressed
	"Warren County, OH"	"39165"	"Vaginal"	"1"	1331
	"Warren County, OH"	"39165"	"Cesarean"	"2"	522
	"Warren County, OH"	"39165"	"Not Stated"	"9"	Suppressed
	"Wayne County, OH"	"39169"	"Vaginal"	"1"	783
	"Wayne County, OH"	"39169"	"Cesarean"	"2"	295
	"Wayne County, OH"	"39169"	"Not Stated"	"9"	Suppressed
	"Wood County, OH"	"39173"	"Vaginal"	"1"	830
	"Wood County, OH"	"39173"	"Cesarean"	"2"	306
	"Wood County, OH"	"39173"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, OH"	"39999"	"Vaginal"	"1"	17050
	"Unidentified Counties, OH"	"39999"	"Cesarean"	"2"	6947
	"Unidentified Counties, OH"	"39999"	"Not Stated"	"9"	Suppressed
	"Canadian County, OK"	"40017"	"Vaginal"	"1"	956
	"Canadian County, OK"	"40017"	"Cesarean"	"2"	444
	"Canadian County, OK"	"40017"	"Not Stated"	"9"	Suppressed
	"Cleveland County, OK"	"40027"	"Vaginal"	"1"	1587
	"Cleveland County, OK"	"40027"	"Cesarean"	"2"	695
	"Cleveland County, OK"	"40027"	"Not Stated"	"9"	Suppressed
	"Comanche County, OK"	"40031"	"Vaginal"	"1"	989
	"Comanche County, OK"	"40031"	"Cesarean"	"2"	401
	"Comanche County, OK"	"40031"	"Not Stated"	"9"	Suppressed
	"Oklahoma County, OK"	"40109"	"Vaginal"	"1"	6746
	"Oklahoma County, OK"	"40109"	"Cesarean"	"2"	2824
	"Oklahoma County, OK"	"40109"	"Not Stated"	"9"	Suppressed
	"Tulsa County, OK"	"40143"	"Vaginal"	"1"	5336
	"Tulsa County, OK"	"40143"	"Cesarean"	"2"	2192
	"Tulsa County, OK"	"40143"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, OK"	"40999"	"Vaginal"	"1"	12964
	"Unidentified Counties, OK"	"40999"	"Cesarean"	"2"	5881
	"Unidentified Counties, OK"	"40999"	"Not Stated"	"9"	Suppressed
	"Clackamas County, OR"	"41005"	"Vaginal"	"1"	2449
	"Clackamas County, OR"	"41005"	"Cesarean"	"2"	807
	"Clackamas County, OR"	"41005"	"Not Stated"	"9"	Suppressed
	"Deschutes County, OR"	"41017"	"Vaginal"	"1"	1033
	"Deschutes County, OR"	"41017"	"Cesarean"	"2"	354
	"Deschutes County, OR"	"41017"	"Not Stated"	"9"	Suppressed
	"Douglas County, OR"	"41019"	"Vaginal"	"1"	625
	"Douglas County, OR"	"41019"	"Cesarean"	"2"	203
	"Douglas County, OR"	"41019"	"Not Stated"	"9"	Suppressed
	"Jackson County, OR"	"41029"	"Vaginal"	"1"	1285
	"Jackson County, OR"	"41029"	"Cesarean"	"2"	555
	"Jackson County, OR"	"41029"	"Not Stated"	"9"	Suppressed
	"Lane County, OR"	"41039"	"Vaginal"	"1"	1909
	"Lane County, OR"	"41039"	"Cesarean"	"2"	815
	"Lane County, OR"	"41039"	"Not Stated"	"9"	Suppressed
	"Linn County, OR"	"41043"	"Vaginal"	"1"	839
	"Linn County, OR"	"41043"	"Cesarean"	"2"	317
	"Linn County, OR"	"41043"	"Not Stated"	"9"	Suppressed
	"Marion County, OR"	"41047"	"Vaginal"	"1"	2606
	"Marion County, OR"	"41047"	"Cesarean"	"2"	827
	"Marion County, OR"	"41047"	"Not Stated"	"9"	Suppressed
	"Multnomah County, OR"	"41051"	"Vaginal"	"1"	5470
	"Multnomah County, OR"	"41051"	"Cesarean"	"2"	1889
	"Multnomah County, OR"	"41051"	"Not Stated"	"9"	Suppressed
	"Washington County, OR"	"41067"	"Vaginal"	"1"	4180
	"Washington County, OR"	"41067"	"Cesarean"	"2"	1394
	"Washington County, OR"	"41067"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, OR"	"41999"	"Vaginal"	"1"	5936
	"Unidentified Counties, OR"	"41999"	"Cesarean"	"2"	2004
	"Unidentified Counties, OR"	"41999"	"Not Stated"	"9"	Suppressed
	"Adams County, PA"	"42001"	"Vaginal"	"1"	594
	"Adams County, PA"	"42001"	"Cesarean"	"2"	227
	"Adams County, PA"	"42001"	"Not Stated"	"9"	Suppressed
	"Allegheny County, PA"	"42003"	"Vaginal"	"1"	7720
	"Allegheny County, PA"	"42003"	"Cesarean"	"2"	2962
	"Allegheny County, PA"	"42003"	"Not Stated"	"9"	Suppressed
	"Beaver County, PA"	"42007"	"Vaginal"	"1"	974
	"Beaver County, PA"	"42007"	"Cesarean"	"2"	438
	"Beaver County, PA"	"42007"	"Not Stated"	"9"	Suppressed
	"Berks County, PA"	"42011"	"Vaginal"	"1"	2647
	"Berks County, PA"	"42011"	"Cesarean"	"2"	1049
	"Berks County, PA"	"42011"	"Not Stated"	"9"	Suppressed
	"Blair County, PA"	"42013"	"Vaginal"	"1"	780
	"Blair County, PA"	"42013"	"Cesarean"	"2"	261
	"Blair County, PA"	"42013"	"Not Stated"	"9"	Suppressed
	"Bucks County, PA"	"42017"	"Vaginal"	"1"	3118
	"Bucks County, PA"	"42017"	"Cesarean"	"2"	1684
	"Bucks County, PA"	"42017"	"Not Stated"	"9"	Suppressed
	"Butler County, PA"	"42019"	"Vaginal"	"1"	1099
	"Butler County, PA"	"42019"	"Cesarean"	"2"	425
	"Butler County, PA"	"42019"	"Not Stated"	"9"	Suppressed
	"Cambria County, PA"	"42021"	"Vaginal"	"1"	826
	"Cambria County, PA"	"42021"	"Cesarean"	"2"	214
	"Cambria County, PA"	"42021"	"Not Stated"	"9"	Suppressed
	"Centre County, PA"	"42027"	"Vaginal"	"1"	737
	"Centre County, PA"	"42027"	"Cesarean"	"2"	212
	"Centre County, PA"	"42027"	"Not Stated"	"9"	Suppressed
	"Chester County, PA"	"42029"	"Vaginal"	"1"	3103
	"Chester County, PA"	"42029"	"Cesarean"	"2"	1230
	"Chester County, PA"	"42029"	"Not Stated"	"9"	Suppressed
	"Cumberland County, PA"	"42041"	"Vaginal"	"1"	1482
	"Cumberland County, PA"	"42041"	"Cesarean"	"2"	538
	"Cumberland County, PA"	"42041"	"Not Stated"	"9"	Suppressed
	"Dauphin County, PA"	"42043"	"Vaginal"	"1"	1916
	"Dauphin County, PA"	"42043"	"Cesarean"	"2"	736
	"Dauphin County, PA"	"42043"	"Not Stated"	"9"	Suppressed
	"Delaware County, PA"	"42045"	"Vaginal"	"1"	3772
	"Delaware County, PA"	"42045"	"Cesarean"	"2"	1659
	"Delaware County, PA"	"42045"	"Not Stated"	"9"	Suppressed
	"Erie County, PA"	"42049"	"Vaginal"	"1"	1638
	"Erie County, PA"	"42049"	"Cesarean"	"2"	881
	"Erie County, PA"	"42049"	"Not Stated"	"9"	Suppressed
	"Fayette County, PA"	"42051"	"Vaginal"	"1"	787
	"Fayette County, PA"	"42051"	"Cesarean"	"2"	332
	"Fayette County, PA"	"42051"	"Not Stated"	"9"	Suppressed
	"Franklin County, PA"	"42055"	"Vaginal"	"1"	1024
	"Franklin County, PA"	"42055"	"Cesarean"	"2"	368
	"Franklin County, PA"	"42055"	"Not Stated"	"9"	Suppressed
	"Lackawanna County, PA"	"42069"	"Vaginal"	"1"	1136
	"Lackawanna County, PA"	"42069"	"Cesarean"	"2"	566
	"Lackawanna County, PA"	"42069"	"Not Stated"	"9"	Suppressed
	"Lancaster County, PA"	"42071"	"Vaginal"	"1"	3252
	"Lancaster County, PA"	"42071"	"Cesarean"	"2"	1456
	"Lancaster County, PA"	"42071"	"Not Stated"	"9"	Suppressed
	"Lebanon County, PA"	"42075"	"Vaginal"	"1"	809
	"Lebanon County, PA"	"42075"	"Cesarean"	"2"	373
	"Lebanon County, PA"	"42075"	"Not Stated"	"9"	Suppressed
	"Lehigh County, PA"	"42077"	"Vaginal"	"1"	2493
	"Lehigh County, PA"	"42077"	"Cesarean"	"2"	902
	"Lehigh County, PA"	"42077"	"Not Stated"	"9"	Suppressed
	"Luzerne County, PA"	"42079"	"Vaginal"	"1"	1714
	"Luzerne County, PA"	"42079"	"Cesarean"	"2"	797
	"Luzerne County, PA"	"42079"	"Not Stated"	"9"	Suppressed
	"Lycoming County, PA"	"42081"	"Vaginal"	"1"	656
	"Lycoming County, PA"	"42081"	"Cesarean"	"2"	290
	"Lycoming County, PA"	"42081"	"Not Stated"	"9"	Suppressed
	"Mercer County, PA"	"42085"	"Vaginal"	"1"	632
	"Mercer County, PA"	"42085"	"Cesarean"	"2"	220
	"Mercer County, PA"	"42085"	"Not Stated"	"9"	Suppressed
	"Monroe County, PA"	"42089"	"Vaginal"	"1"	773
	"Monroe County, PA"	"42089"	"Cesarean"	"2"	353
	"Monroe County, PA"	"42089"	"Not Stated"	"9"	Suppressed
	"Montgomery County, PA"	"42091"	"Vaginal"	"1"	5106
	"Montgomery County, PA"	"42091"	"Cesarean"	"2"	2081
	"Montgomery County, PA"	"42091"	"Not Stated"	"9"	Suppressed
	"Northampton County, PA"	"42095"	"Vaginal"	"1"	1577
	"Northampton County, PA"	"42095"	"Cesarean"	"2"	672
	"Northampton County, PA"	"42095"	"Not Stated"	"9"	Suppressed
	"Philadelphia County, PA"	"42101"	"Vaginal"	"1"	12842
	"Philadelphia County, PA"	"42101"	"Cesarean"	"2"	4671
	"Philadelphia County, PA"	"42101"	"Not Stated"	"9"	Suppressed
	"Schuylkill County, PA"	"42107"	"Vaginal"	"1"	740
	"Schuylkill County, PA"	"42107"	"Cesarean"	"2"	298
	"Schuylkill County, PA"	"42107"	"Not Stated"	"9"	Suppressed
	"Washington County, PA"	"42125"	"Vaginal"	"1"	1151
	"Washington County, PA"	"42125"	"Cesarean"	"2"	414
	"Washington County, PA"	"42125"	"Not Stated"	"9"	Suppressed
	"Westmoreland County, PA"	"42129"	"Vaginal"	"1"	1918
	"Westmoreland County, PA"	"42129"	"Cesarean"	"2"	683
	"Westmoreland County, PA"	"42129"	"Not Stated"	"9"	Suppressed
	"York County, PA"	"42133"	"Vaginal"	"1"	2780
	"York County, PA"	"42133"	"Cesarean"	"2"	1099
	"York County, PA"	"42133"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, PA"	"42999"	"Vaginal"	"1"	8770
	"Unidentified Counties, PA"	"42999"	"Cesarean"	"2"	3585
	"Unidentified Counties, PA"	"42999"	"Not Stated"	"9"	Suppressed
	"Kent County, RI"	"44003"	"Vaginal"	"1"	921
	"Kent County, RI"	"44003"	"Cesarean"	"2"	425
	"Kent County, RI"	"44003"	"Not Stated"	"9"	Suppressed
	"Providence County, RI"	"44007"	"Vaginal"	"1"	4340
	"Providence County, RI"	"44007"	"Cesarean"	"2"	1619
	"Providence County, RI"	"44007"	"Not Stated"	"9"	Suppressed
	"Washington County, RI"	"44009"	"Vaginal"	"1"	500
	"Washington County, RI"	"44009"	"Cesarean"	"2"	230
	"Washington County, RI"	"44009"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, RI"	"44999"	"Vaginal"	"1"	572
	"Unidentified Counties, RI"	"44999"	"Cesarean"	"2"	288
	"Unidentified Counties, RI"	"44999"	"Not Stated"	"9"	Suppressed
	"Aiken County, SC"	"45003"	"Vaginal"	"1"	1043
	"Aiken County, SC"	"45003"	"Cesarean"	"2"	501
	"Aiken County, SC"	"45003"	"Not Stated"	"9"	Suppressed
	"Anderson County, SC"	"45007"	"Vaginal"	"1"	1233
	"Anderson County, SC"	"45007"	"Cesarean"	"2"	531
	"Anderson County, SC"	"45007"	"Not Stated"	"9"	Suppressed
	"Beaufort County, SC"	"45013"	"Vaginal"	"1"	1143
	"Beaufort County, SC"	"45013"	"Cesarean"	"2"	493
	"Beaufort County, SC"	"45013"	"Not Stated"	"9"	Suppressed
	"Berkeley County, SC"	"45015"	"Vaginal"	"1"	1373
	"Berkeley County, SC"	"45015"	"Cesarean"	"2"	703
	"Berkeley County, SC"	"45015"	"Not Stated"	"9"	Suppressed
	"Charleston County, SC"	"45019"	"Vaginal"	"1"	2620
	"Charleston County, SC"	"45019"	"Cesarean"	"2"	1188
	"Charleston County, SC"	"45019"	"Not Stated"	"9"	Suppressed
	"Dorchester County, SC"	"45035"	"Vaginal"	"1"	962
	"Dorchester County, SC"	"45035"	"Cesarean"	"2"	433
	"Dorchester County, SC"	"45035"	"Not Stated"	"9"	Suppressed
	"Florence County, SC"	"45041"	"Vaginal"	"1"	772
	"Florence County, SC"	"45041"	"Cesarean"	"2"	504
	"Florence County, SC"	"45041"	"Not Stated"	"9"	Suppressed
	"Greenville County, SC"	"45045"	"Vaginal"	"1"	3527
	"Greenville County, SC"	"45045"	"Cesarean"	"2"	1403
	"Greenville County, SC"	"45045"	"Not Stated"	"9"	Suppressed
	"Horry County, SC"	"45051"	"Vaginal"	"1"	1613
	"Horry County, SC"	"45051"	"Cesarean"	"2"	806
	"Horry County, SC"	"45051"	"Not Stated"	"9"	Suppressed
	"Lexington County, SC"	"45063"	"Vaginal"	"1"	1759
	"Lexington County, SC"	"45063"	"Cesarean"	"2"	819
	"Lexington County, SC"	"45063"	"Not Stated"	"9"	Suppressed
	"Pickens County, SC"	"45077"	"Vaginal"	"1"	707
	"Pickens County, SC"	"45077"	"Cesarean"	"2"	257
	"Pickens County, SC"	"45077"	"Not Stated"	"9"	Suppressed
	"Richland County, SC"	"45079"	"Vaginal"	"1"	2599
	"Richland County, SC"	"45079"	"Cesarean"	"2"	1172
	"Richland County, SC"	"45079"	"Not Stated"	"9"	Suppressed
	"Spartanburg County, SC"	"45083"	"Vaginal"	"1"	1874
	"Spartanburg County, SC"	"45083"	"Cesarean"	"2"	838
	"Spartanburg County, SC"	"45083"	"Not Stated"	"9"	Suppressed
	"Sumter County, SC"	"45085"	"Vaginal"	"1"	852
	"Sumter County, SC"	"45085"	"Cesarean"	"2"	345
	"Sumter County, SC"	"45085"	"Not Stated"	"9"	Suppressed
	"York County, SC"	"45091"	"Vaginal"	"1"	1581
	"York County, SC"	"45091"	"Cesarean"	"2"	660
	"York County, SC"	"45091"	"Not Stated"	"9"	28
	"Unidentified Counties, SC"	"45999"	"Vaginal"	"1"	6863
	"Unidentified Counties, SC"	"45999"	"Cesarean"	"2"	3402
	"Unidentified Counties, SC"	"45999"	"Not Stated"	"9"	Suppressed
	"Minnehaha County, SD"	"46099"	"Vaginal"	"1"	1860
	"Minnehaha County, SD"	"46099"	"Cesarean"	"2"	549
	"Minnehaha County, SD"	"46099"	"Not Stated"	"9"	Suppressed
	"Pennington County, SD"	"46103"	"Vaginal"	"1"	1010
	"Pennington County, SD"	"46103"	"Cesarean"	"2"	234
	"Pennington County, SD"	"46103"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, SD"	"46999"	"Vaginal"	"1"	4672
	"Unidentified Counties, SD"	"46999"	"Cesarean"	"2"	1519
	"Unidentified Counties, SD"	"46999"	"Not Stated"	"9"	Suppressed
	"Blount County, TN"	"47009"	"Vaginal"	"1"	757
	"Blount County, TN"	"47009"	"Cesarean"	"2"	238
	"Blount County, TN"	"47009"	"Not Stated"	"9"	Suppressed
	"Davidson County, TN"	"47037"	"Vaginal"	"1"	5744
	"Davidson County, TN"	"47037"	"Cesarean"	"2"	2661
	"Davidson County, TN"	"47037"	"Not Stated"	"9"	Suppressed
	"Hamilton County, TN"	"47065"	"Vaginal"	"1"	2357
	"Hamilton County, TN"	"47065"	"Cesarean"	"2"	1032
	"Hamilton County, TN"	"47065"	"Not Stated"	"9"	Suppressed
	"Knox County, TN"	"47093"	"Vaginal"	"1"	3081
	"Knox County, TN"	"47093"	"Cesarean"	"2"	1302
	"Knox County, TN"	"47093"	"Not Stated"	"9"	Suppressed
	"Montgomery County, TN"	"47125"	"Vaginal"	"1"	2022
	"Montgomery County, TN"	"47125"	"Cesarean"	"2"	861
	"Montgomery County, TN"	"47125"	"Not Stated"	"9"	Suppressed
	"Rutherford County, TN"	"47149"	"Vaginal"	"1"	2107
	"Rutherford County, TN"	"47149"	"Cesarean"	"2"	1104
	"Rutherford County, TN"	"47149"	"Not Stated"	"9"	Suppressed
	"Shelby County, TN"	"47157"	"Vaginal"	"1"	7129
	"Shelby County, TN"	"47157"	"Cesarean"	"2"	3180
	"Shelby County, TN"	"47157"	"Not Stated"	"9"	Suppressed
	"Sullivan County, TN"	"47163"	"Vaginal"	"1"	810
	"Sullivan County, TN"	"47163"	"Cesarean"	"2"	459
	"Sullivan County, TN"	"47163"	"Not Stated"	"9"	Suppressed
	"Sumner County, TN"	"47165"	"Vaginal"	"1"	1124
	"Sumner County, TN"	"47165"	"Cesarean"	"2"	552
	"Sumner County, TN"	"47165"	"Not Stated"	"9"	Suppressed
	"Washington County, TN"	"47179"	"Vaginal"	"1"	809
	"Washington County, TN"	"47179"	"Cesarean"	"2"	344
	"Washington County, TN"	"47179"	"Not Stated"	"9"	Suppressed
	"Williamson County, TN"	"47187"	"Vaginal"	"1"	1333
	"Williamson County, TN"	"47187"	"Cesarean"	"2"	565
	"Williamson County, TN"	"47187"	"Not Stated"	"9"	Suppressed
	"Wilson County, TN"	"47189"	"Vaginal"	"1"	762
	"Wilson County, TN"	"47189"	"Cesarean"	"2"	419
	"Wilson County, TN"	"47189"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, TN"	"47999"	"Vaginal"	"1"	16662
	"Unidentified Counties, TN"	"47999"	"Cesarean"	"2"	7405
	"Unidentified Counties, TN"	"47999"	"Not Stated"	"9"	Suppressed
	"Bell County, TX"	"48027"	"Vaginal"	"1"	3769
	"Bell County, TX"	"48027"	"Cesarean"	"2"	1248
	"Bell County, TX"	"48027"	"Not Stated"	"9"	Suppressed
	"Bexar County, TX"	"48029"	"Vaginal"	"1"	14944
	"Bexar County, TX"	"48029"	"Cesarean"	"2"	7610
	"Bexar County, TX"	"48029"	"Not Stated"	"9"	Suppressed
	"Brazoria County, TX"	"48039"	"Vaginal"	"1"	2526
	"Brazoria County, TX"	"48039"	"Cesarean"	"2"	1314
	"Brazoria County, TX"	"48039"	"Not Stated"	"9"	Suppressed
	"Brazos County, TX"	"48041"	"Vaginal"	"1"	1691
	"Brazos County, TX"	"48041"	"Cesarean"	"2"	646
	"Brazos County, TX"	"48041"	"Not Stated"	"9"	Suppressed
	"Cameron County, TX"	"48061"	"Vaginal"	"1"	2918
	"Cameron County, TX"	"48061"	"Cesarean"	"2"	2668
	"Cameron County, TX"	"48061"	"Not Stated"	"9"	Suppressed
	"Collin County, TX"	"48085"	"Vaginal"	"1"	5671
	"Collin County, TX"	"48085"	"Cesarean"	"2"	3197
	"Collin County, TX"	"48085"	"Not Stated"	"9"	Suppressed
	"Comal County, TX"	"48091"	"Vaginal"	"1"	856
	"Comal County, TX"	"48091"	"Cesarean"	"2"	405
	"Comal County, TX"	"48091"	"Not Stated"	"9"	Suppressed
	"Dallas County, TX"	"48113"	"Vaginal"	"1"	24515
	"Dallas County, TX"	"48113"	"Cesarean"	"2"	7659
	"Dallas County, TX"	"48113"	"Not Stated"	"9"	Suppressed
	"Denton County, TX"	"48121"	"Vaginal"	"1"	5462
	"Denton County, TX"	"48121"	"Cesarean"	"2"	2750
	"Denton County, TX"	"48121"	"Not Stated"	"9"	Suppressed
	"Ector County, TX"	"48135"	"Vaginal"	"1"	1772
	"Ector County, TX"	"48135"	"Cesarean"	"2"	680
	"Ector County, TX"	"48135"	"Not Stated"	"9"	Suppressed
	"Ellis County, TX"	"48139"	"Vaginal"	"1"	1230
	"Ellis County, TX"	"48139"	"Cesarean"	"2"	424
	"Ellis County, TX"	"48139"	"Not Stated"	"9"	Suppressed
	"El Paso County, TX"	"48141"	"Vaginal"	"1"	6882
	"El Paso County, TX"	"48141"	"Cesarean"	"2"	3938
	"El Paso County, TX"	"48141"	"Not Stated"	"9"	Suppressed
	"Fort Bend County, TX"	"48157"	"Vaginal"	"1"	5077
	"Fort Bend County, TX"	"48157"	"Cesarean"	"2"	2908
	"Fort Bend County, TX"	"48157"	"Not Stated"	"9"	Suppressed
	"Galveston County, TX"	"48167"	"Vaginal"	"1"	2088
	"Galveston County, TX"	"48167"	"Cesarean"	"2"	1157
	"Galveston County, TX"	"48167"	"Not Stated"	"9"	Suppressed
	"Grayson County, TX"	"48181"	"Vaginal"	"1"	807
	"Grayson County, TX"	"48181"	"Cesarean"	"2"	451
	"Grayson County, TX"	"48181"	"Not Stated"	"9"	Suppressed
	"Gregg County, TX"	"48183"	"Vaginal"	"1"	962
	"Gregg County, TX"	"48183"	"Cesarean"	"2"	448
	"Gregg County, TX"	"48183"	"Not Stated"	"9"	Suppressed
	"Guadalupe County, TX"	"48187"	"Vaginal"	"1"	1053
	"Guadalupe County, TX"	"48187"	"Cesarean"	"2"	447
	"Guadalupe County, TX"	"48187"	"Not Stated"	"9"	Suppressed
	"Harris County, TX"	"48201"	"Vaginal"	"1"	39919
	"Harris County, TX"	"48201"	"Cesarean"	"2"	18704
	"Harris County, TX"	"48201"	"Not Stated"	"9"	Suppressed
	"Hays County, TX"	"48209"	"Vaginal"	"1"	1363
	"Hays County, TX"	"48209"	"Cesarean"	"2"	621
	"Hays County, TX"	"48209"	"Not Stated"	"9"	Suppressed
	"Hidalgo County, TX"	"48215"	"Vaginal"	"1"	7463
	"Hidalgo County, TX"	"48215"	"Cesarean"	"2"	4901
	"Hidalgo County, TX"	"48215"	"Not Stated"	"9"	Suppressed
	"Jefferson County, TX"	"48245"	"Vaginal"	"1"	1762
	"Jefferson County, TX"	"48245"	"Cesarean"	"2"	1296
	"Jefferson County, TX"	"48245"	"Not Stated"	"9"	Suppressed
	"Johnson County, TX"	"48251"	"Vaginal"	"1"	1200
	"Johnson County, TX"	"48251"	"Cesarean"	"2"	474
	"Johnson County, TX"	"48251"	"Not Stated"	"9"	Suppressed
	"Kaufman County, TX"	"48257"	"Vaginal"	"1"	812
	"Kaufman County, TX"	"48257"	"Cesarean"	"2"	426
	"Kaufman County, TX"	"48257"	"Not Stated"	"9"	Suppressed
	"Lubbock County, TX"	"48303"	"Vaginal"	"1"	2442
	"Lubbock County, TX"	"48303"	"Cesarean"	"2"	813
	"Lubbock County, TX"	"48303"	"Not Stated"	"9"	Suppressed
	"McLennan County, TX"	"48309"	"Vaginal"	"1"	1957
	"McLennan County, TX"	"48309"	"Cesarean"	"2"	796
	"McLennan County, TX"	"48309"	"Not Stated"	"9"	Suppressed
	"Midland County, TX"	"48329"	"Vaginal"	"1"	1820
	"Midland County, TX"	"48329"	"Cesarean"	"2"	767
	"Midland County, TX"	"48329"	"Not Stated"	"9"	Suppressed
	"Montgomery County, TX"	"48339"	"Vaginal"	"1"	3898
	"Montgomery County, TX"	"48339"	"Cesarean"	"2"	2054
	"Montgomery County, TX"	"48339"	"Not Stated"	"9"	Suppressed
	"Nueces County, TX"	"48355"	"Vaginal"	"1"	2621
	"Nueces County, TX"	"48355"	"Cesarean"	"2"	1429
	"Nueces County, TX"	"48355"	"Not Stated"	"9"	Suppressed
	"Parker County, TX"	"48367"	"Vaginal"	"1"	889
	"Parker County, TX"	"48367"	"Cesarean"	"2"	305
	"Parker County, TX"	"48367"	"Not Stated"	"9"	Suppressed
	"Potter County, TX"	"48375"	"Vaginal"	"1"	1141
	"Potter County, TX"	"48375"	"Cesarean"	"2"	384
	"Potter County, TX"	"48375"	"Not Stated"	"9"	Suppressed
	"Randall County, TX"	"48381"	"Vaginal"	"1"	997
	"Randall County, TX"	"48381"	"Cesarean"	"2"	335
	"Randall County, TX"	"48381"	"Not Stated"	"9"	Suppressed
	"Smith County, TX"	"48423"	"Vaginal"	"1"	1709
	"Smith County, TX"	"48423"	"Cesarean"	"2"	680
	"Smith County, TX"	"48423"	"Not Stated"	"9"	Suppressed
	"Tarrant County, TX"	"48439"	"Vaginal"	"1"	15707
