"Notes"	"County"	"County Code"	"Delivery Method"	"Delivery Method Code"	Births
	"Berkeley County, WV"	"54003"	"Cesarean"	"2"	180
	"Kanawha County, WV"	"54039"	"Vaginal"	"1"	1774
	"Kanawha County, WV"	"54039"	"Cesarean"	"2"	1120
	"Unidentified Counties, WV"	"54999"	"Vaginal"	"1"	15550
	"Unidentified Counties, WV"	"54999"	"Cesarean"	"2"	6874
	"Unidentified Counties, WV"	"54999"	"Not Stated"	"9"	82
	"Brown County, WI"	"55009"	"Vaginal"	"1"	3222
	"Brown County, WI"	"55009"	"Cesarean"	"2"	876
	"Dane County, WI"	"55025"	"Vaginal"	"1"	6502
	"Dane County, WI"	"55025"	"Cesarean"	"2"	2147
	"Fond du Lac County, WI"	"55039"	"Vaginal"	"1"	479
	"Fond du Lac County, WI"	"55039"	"Cesarean"	"2"	146
	"Kenosha County, WI"	"55059"	"Vaginal"	"1"	1705
	"Kenosha County, WI"	"55059"	"Cesarean"	"2"	638
	"La Crosse County, WI"	"55063"	"Vaginal"	"1"	1272
	"La Crosse County, WI"	"55063"	"Cesarean"	"2"	307
	"Marathon County, WI"	"55073"	"Vaginal"	"1"	1316
	"Marathon County, WI"	"55073"	"Cesarean"	"2"	525
	"Milwaukee County, WI"	"55079"	"Vaginal"	"1"	12563
	"Milwaukee County, WI"	"55079"	"Cesarean"	"2"	3825
	"Milwaukee County, WI"	"55079"	"Not Stated"	"9"	12
	"Outagamie County, WI"	"55087"	"Vaginal"	"1"	2198
	"Outagamie County, WI"	"55087"	"Cesarean"	"2"	683
	"Racine County, WI"	"55101"	"Vaginal"	"1"	1938
	"Racine County, WI"	"55101"	"Cesarean"	"2"	681
	"Rock County, WI"	"55105"	"Vaginal"	"1"	1734
	"Rock County, WI"	"55105"	"Cesarean"	"2"	651
	"Sheboygan County, WI"	"55117"	"Vaginal"	"1"	1075
	"Sheboygan County, WI"	"55117"	"Cesarean"	"2"	365
	"Walworth County, WI"	"55127"	"Vaginal"	"1"	443
	"Walworth County, WI"	"55127"	"Cesarean"	"2"	168
	"Washington County, WI"	"55131"	"Vaginal"	"1"	1190
	"Washington County, WI"	"55131"	"Cesarean"	"2"	458
	"Waukesha County, WI"	"55133"	"Vaginal"	"1"	3770
	"Waukesha County, WI"	"55133"	"Cesarean"	"2"	1114
	"Winnebago County, WI"	"55139"	"Vaginal"	"1"	1857
	"Winnebago County, WI"	"55139"	"Cesarean"	"2"	572
	"Unidentified Counties, WI"	"55999"	"Vaginal"	"1"	19788
	"Unidentified Counties, WI"	"55999"	"Cesarean"	"2"	6526
	"Unidentified Counties, WI"	"55999"	"Not Stated"	"9"	28
	"Unidentified Counties, WY"	"56999"	"Vaginal"	"1"	6964
	"Unidentified Counties, WY"	"56999"	"Cesarean"	"2"	2319
