"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Race"	"Race Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Month Prenatal Care Began"	"Month Prenatal Care Began Code"	Births
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	10
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"No prenatal care"	"00"	151
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	127
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	321
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	93
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	40
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	31
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"No prenatal care"	"00"	115
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	103
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	253
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	60
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	19
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"Not stated/Not on certificate"	"99"	25
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"No prenatal care"	"00"	69
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"1st month"	"01"	49
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	102
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	24
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"No prenatal care"	"00"	17
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"1st month"	"01"	16
	"Webb County, TX"	"48479"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	27
	"Wichita County, TX"	"48485"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	17
	"Wichita County, TX"	"48485"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	22
	"Wichita County, TX"	"48485"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	29
	"Wichita County, TX"	"48485"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	12
	"Wichita County, TX"	"48485"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	30
	"Wichita County, TX"	"48485"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	28
	"Wichita County, TX"	"48485"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	15
	"Wichita County, TX"	"48485"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	15
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"1st month"	"01"	10
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	29
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	21
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	11
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	32
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	87
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	59
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	25
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	19
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	40
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	95
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	74
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	38
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	16
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	38
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	141
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	67
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	26
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"1st month"	"01"	13
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	58
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	45
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	16
	"Williamson County, TX"	"48491"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	13
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"No prenatal care"	"00"	77
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"1st month"	"01"	76
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	421
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	479
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	294
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"5th month"	"05"	197
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"6th month"	"06"	131
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"7th month"	"07"	90
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"8th month"	"08"	82
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"9th month"	"09"	38
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"Not stated/Not on certificate"	"99"	47
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"No prenatal care"	"00"	120
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	189
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	1158
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	1119
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	744
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	420
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	256
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"7th month"	"07"	191
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"8th month"	"08"	172
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"9th month"	"09"	72
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	123
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"No prenatal care"	"00"	86
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	186
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	1104
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	1074
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	607
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	355
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"6th month"	"06"	205
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"7th month"	"07"	162
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"8th month"	"08"	95
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"9th month"	"09"	49
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	111
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"No prenatal care"	"00"	59
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	136
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	706
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	700
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	358
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	219
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"6th month"	"06"	125
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"7th month"	"07"	71
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"8th month"	"08"	86
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"9th month"	"09"	35
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"Not stated/Not on certificate"	"99"	58
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"No prenatal care"	"00"	19
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"1st month"	"01"	59
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	287
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	300
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	181
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"5th month"	"05"	94
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"6th month"	"06"	61
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"7th month"	"07"	40
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"8th month"	"08"	23
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"Not stated/Not on certificate"	"99"	31
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"1st month"	"01"	10
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	65
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"3rd month"	"03"	69
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"4th month"	"04"	57
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"5th month"	"05"	21
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"6th month"	"06"	11
	"Unidentified Counties, TX"	"48999"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"8th month"	"08"	14
	"Unidentified Counties, TX"	"48999"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	10
	"Unidentified Counties, TX"	"48999"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	14
	"Cache County, UT"	"49005"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	20
	"Cache County, UT"	"49005"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	21
	"Cache County, UT"	"49005"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	18
	"Cache County, UT"	"49005"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	19
	"Cache County, UT"	"49005"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	10
	"Cache County, UT"	"49005"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	10
	"Davis County, UT"	"49011"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	24
	"Davis County, UT"	"49011"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	26
	"Davis County, UT"	"49011"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	40
	"Davis County, UT"	"49011"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	18
	"Davis County, UT"	"49011"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	16
	"Davis County, UT"	"49011"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	21
	"Davis County, UT"	"49011"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	14
	"Davis County, UT"	"49011"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	13
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	67
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	71
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	24
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"5th month"	"05"	13
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"6th month"	"06"	10
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	15
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	200
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	214
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	47
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	29
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	22
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"7th month"	"07"	17
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	16
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	22
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	217
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	175
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	42
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	21
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	15
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	161
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	157
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	39
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	13
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	92
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	91
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	19
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	17
	"Salt Lake County, UT"	"49035"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"3rd month"	"03"	17
	"Salt Lake County, UT"	"49035"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	10
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	17
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	48
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	60
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	17
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	13
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	58
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	74
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	25
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	10
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	32
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	73
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	17
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	25
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	30
	"Utah County, UT"	"49049"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"3rd month"	"03"	10
	"Washington County, UT"	"49053"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	12
	"Washington County, UT"	"49053"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	10
	"Washington County, UT"	"49053"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	18
	"Washington County, UT"	"49053"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	11
	"Washington County, UT"	"49053"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	12
	"Weber County, UT"	"49057"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	15
	"Weber County, UT"	"49057"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	21
	"Weber County, UT"	"49057"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	63
	"Weber County, UT"	"49057"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	39
	"Weber County, UT"	"49057"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	13
	"Weber County, UT"	"49057"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	11
	"Weber County, UT"	"49057"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	59
	"Weber County, UT"	"49057"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	45
	"Weber County, UT"	"49057"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	46
	"Weber County, UT"	"49057"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	21
	"Weber County, UT"	"49057"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	14
	"Weber County, UT"	"49057"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	19
	"Unidentified Counties, UT"	"49999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	14
	"Unidentified Counties, UT"	"49999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	10
	"Unidentified Counties, UT"	"49999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	62
	"Unidentified Counties, UT"	"49999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	48
	"Unidentified Counties, UT"	"49999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	16
	"Unidentified Counties, UT"	"49999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	42
	"Unidentified Counties, UT"	"49999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	52
	"Unidentified Counties, UT"	"49999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	13
	"Unidentified Counties, UT"	"49999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	12
