"Notes"	"County"	"County Code"	"Delivery Method"	"Delivery Method Code"	Births
	"Arlington County, VA"	"51013"	"Cesarean"	"2"	3572
	"Arlington County, VA"	"51013"	"Not Stated"	"9"	14
	"Chesterfield County, VA"	"51041"	"Vaginal"	"1"	7684
	"Chesterfield County, VA"	"51041"	"Cesarean"	"2"	3516
	"Fairfax County, VA"	"51059"	"Vaginal"	"1"	29774
	"Fairfax County, VA"	"51059"	"Cesarean"	"2"	17761
	"Fairfax County, VA"	"51059"	"Not Stated"	"9"	43
	"Henrico County, VA"	"51087"	"Vaginal"	"1"	8215
	"Henrico County, VA"	"51087"	"Cesarean"	"2"	4137
	"Loudoun County, VA"	"51107"	"Vaginal"	"1"	10668
	"Loudoun County, VA"	"51107"	"Cesarean"	"2"	5952
	"Prince William County, VA"	"51153"	"Vaginal"	"1"	14460
	"Prince William County, VA"	"51153"	"Cesarean"	"2"	7101
	"Spotsylvania County, VA"	"51177"	"Vaginal"	"1"	1567
	"Spotsylvania County, VA"	"51177"	"Cesarean"	"2"	896
	"Stafford County, VA"	"51179"	"Vaginal"	"1"	1755
	"Stafford County, VA"	"51179"	"Cesarean"	"2"	884
	"Alexandria city, VA"	"51510"	"Vaginal"	"1"	5890
	"Alexandria city, VA"	"51510"	"Cesarean"	"2"	3241
	"Chesapeake city, VA"	"51550"	"Vaginal"	"1"	6144
	"Chesapeake city, VA"	"51550"	"Cesarean"	"2"	2682
	"Hampton city, VA"	"51650"	"Vaginal"	"1"	4057
	"Hampton city, VA"	"51650"	"Cesarean"	"2"	1375
	"Newport News city, VA"	"51700"	"Vaginal"	"1"	6524
	"Newport News city, VA"	"51700"	"Cesarean"	"2"	2212
	"Norfolk city, VA"	"51710"	"Vaginal"	"1"	8147
	"Norfolk city, VA"	"51710"	"Cesarean"	"2"	3152
	"Portsmouth city, VA"	"51740"	"Vaginal"	"1"	1672
	"Portsmouth city, VA"	"51740"	"Cesarean"	"2"	643
	"Richmond city, VA"	"51760"	"Vaginal"	"1"	6328
	"Richmond city, VA"	"51760"	"Cesarean"	"2"	2562
	"Virginia Beach city, VA"	"51810"	"Vaginal"	"1"	13529
	"Virginia Beach city, VA"	"51810"	"Cesarean"	"2"	5551
	"Unidentified Counties, VA"	"51999"	"Vaginal"	"1"	85486
	"Unidentified Counties, VA"	"51999"	"Cesarean"	"2"	35313
	"Unidentified Counties, VA"	"51999"	"Not Stated"	"9"	54
	"Benton County, WA"	"53005"	"Vaginal"	"1"	6222
	"Benton County, WA"	"53005"	"Cesarean"	"2"	2059
	"Clark County, WA"	"53011"	"Vaginal"	"1"	12930
	"Clark County, WA"	"53011"	"Cesarean"	"2"	4299
	"Cowlitz County, WA"	"53015"	"Vaginal"	"1"	1415
	"Cowlitz County, WA"	"53015"	"Cesarean"	"2"	430
	"King County, WA"	"53033"	"Vaginal"	"1"	55702
	"King County, WA"	"53033"	"Cesarean"	"2"	23612
	"Kitsap County, WA"	"53035"	"Vaginal"	"1"	7018
	"Kitsap County, WA"	"53035"	"Cesarean"	"2"	2539
	"Pierce County, WA"	"53053"	"Vaginal"	"1"	25986
	"Pierce County, WA"	"53053"	"Cesarean"	"2"	9133
	"Skagit County, WA"	"53057"	"Vaginal"	"1"	3241
	"Skagit County, WA"	"53057"	"Cesarean"	"2"	1127
	"Snohomish County, WA"	"53061"	"Vaginal"	"1"	21149
	"Snohomish County, WA"	"53061"	"Cesarean"	"2"	8287
	"Spokane County, WA"	"53063"	"Vaginal"	"1"	14314
	"Spokane County, WA"	"53063"	"Cesarean"	"2"	4204
	"Thurston County, WA"	"53067"	"Vaginal"	"1"	7037
	"Thurston County, WA"	"53067"	"Cesarean"	"2"	2380
	"Whatcom County, WA"	"53073"	"Vaginal"	"1"	4770
	"Whatcom County, WA"	"53073"	"Cesarean"	"2"	1989
	"Yakima County, WA"	"53077"	"Vaginal"	"1"	10210
	"Yakima County, WA"	"53077"	"Cesarean"	"2"	2366
	"Unidentified Counties, WA"	"53999"	"Vaginal"	"1"	29758
	"Unidentified Counties, WA"	"53999"	"Cesarean"	"2"	11063
	"Berkeley County, WV"	"54003"	"Vaginal"	"1"	1541
	"Berkeley County, WV"	"54003"	"Cesarean"	"2"	569
	"Kanawha County, WV"	"54039"	"Vaginal"	"1"	3987
	"Kanawha County, WV"	"54039"	"Cesarean"	"2"	2702
	"Unidentified Counties, WV"	"54999"	"Vaginal"	"1"	36553
	"Unidentified Counties, WV"	"54999"	"Cesarean"	"2"	17946
	"Unidentified Counties, WV"	"54999"	"Not Stated"	"9"	184
	"Brown County, WI"	"55009"	"Vaginal"	"1"	8607
	"Brown County, WI"	"55009"	"Cesarean"	"2"	2390
	"Dane County, WI"	"55025"	"Vaginal"	"1"	15386
	"Dane County, WI"	"55025"	"Cesarean"	"2"	4673
	"Fond du Lac County, WI"	"55039"	"Vaginal"	"1"	1316
	"Fond du Lac County, WI"	"55039"	"Cesarean"	"2"	390
	"Kenosha County, WI"	"55059"	"Vaginal"	"1"	4455
	"Kenosha County, WI"	"55059"	"Cesarean"	"2"	1764
	"La Crosse County, WI"	"55063"	"Vaginal"	"1"	3306
	"La Crosse County, WI"	"55063"	"Cesarean"	"2"	797
	"Marathon County, WI"	"55073"	"Vaginal"	"1"	3688
	"Marathon County, WI"	"55073"	"Cesarean"	"2"	1366
	"Milwaukee County, WI"	"55079"	"Vaginal"	"1"	33897
	"Milwaukee County, WI"	"55079"	"Cesarean"	"2"	9681
	"Milwaukee County, WI"	"55079"	"Not Stated"	"9"	39
	"Outagamie County, WI"	"55087"	"Vaginal"	"1"	5600
	"Outagamie County, WI"	"55087"	"Cesarean"	"2"	1780
	"Outagamie County, WI"	"55087"	"Not Stated"	"9"	12
	"Racine County, WI"	"55101"	"Vaginal"	"1"	5496
	"Racine County, WI"	"55101"	"Cesarean"	"2"	2003
	"Rock County, WI"	"55105"	"Vaginal"	"1"	4361
	"Rock County, WI"	"55105"	"Cesarean"	"2"	1746
	"Sheboygan County, WI"	"55117"	"Vaginal"	"1"	3140
	"Sheboygan County, WI"	"55117"	"Cesarean"	"2"	1007
	"Walworth County, WI"	"55127"	"Vaginal"	"1"	1231
	"Walworth County, WI"	"55127"	"Cesarean"	"2"	461
	"Washington County, WI"	"55131"	"Vaginal"	"1"	3100
	"Washington County, WI"	"55131"	"Cesarean"	"2"	1267
	"Waukesha County, WI"	"55133"	"Vaginal"	"1"	9546
	"Waukesha County, WI"	"55133"	"Cesarean"	"2"	2869
	"Winnebago County, WI"	"55139"	"Vaginal"	"1"	4501
	"Winnebago County, WI"	"55139"	"Cesarean"	"2"	1527
	"Winnebago County, WI"	"55139"	"Not Stated"	"9"	20
	"Unidentified Counties, WI"	"55999"	"Vaginal"	"1"	52111
	"Unidentified Counties, WI"	"55999"	"Cesarean"	"2"	18226
	"Unidentified Counties, WI"	"55999"	"Not Stated"	"9"	81
	"Unidentified Counties, WY"	"56999"	"Vaginal"	"1"	17701
	"Unidentified Counties, WY"	"56999"	"Cesarean"	"2"	6274
"---"
"Dataset: Natality, 2007-2015"
"Query Parameters:"
"Title:"
"Age of Mother 9: All"
"Birthplace: In Hospital"
"Birth Weight 12: All"
"Chronic Hypertension: All"
"Delivery Method: All"
"Diabetes: All"
"Eclampsia: All"
"Education: All"
"Gender: All"
"Hispanic Origin: All"
"Live Birth Order: All"
"LMP Gestational Age 11: 37-38 weeks, 39 weeks, 40 weeks, 41 weeks"
"Marital Status: All"
"Medical Attendant: All"
"Month: All"
"Month Prenatal Care Began: All"
"OE Gestational Age 11: 37-38 weeks, 39 weeks, 40 weeks, 41 weeks"
"Plurality or Multiple Birth: Single"
"Pregnancy-associated Hypertension: All"
"Race: All"
"States: All"
"Tobacco Use: All"
"Weekday: All"
"Year: 2012, 2013, 2014, 2015"
"Group By: County, Delivery Method"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 1,000"
"Population Option: No populations shown because rates were not selected."
"---"
"Help: See http://wonder.cdc.gov/wonder/help/Natality.html for more information."
"---"
"Query Date: Dec 30, 2017 9:31:06 PM"
"---"
"Suggested Citation: United States Department of Health and Human Services (US DHHS), Centers for Disease Control and Prevention"
"(CDC), National Center for Health Statistics (NCHS), Division of Vital Statistics, Natality public-use data 2007-2015, on CDC"
"WONDER Online Database, February 2017. Accessed at http://wonder.cdc.gov/natality-current.html on Dec 30, 2017 9:31:06 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Births are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/Natality.html#Assurance of Confidentiality."
"2. Each birth record represents one living baby."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. As a result of population changes the following counties do not have data available for all years.<br/> Before 2014 the data"
"for the following counties was recoded to the ""Unidentified Counties"" category within the state of the county because they did"
"not meet minimum population standards. Houston County, AL (01069); Navajo County, AZ (04017); Faulkner County, AR (05045);"
"Saline County, AR (05125); Bartow County, GA (13015); Carroll County, GA (13045); Columbia County, GA (13073); Coweta County, GA"
"(13077); Douglas County, GA (13097); Fayette County, GA (13113); Forsyth County, GA (13117); Lowndes County, GA (13185);"
"Paulding County, GA (13223); Whitfield County, GA (13313); Bonneville County, ID (16019); DeKalb County, IL (17037); Kendall"
"County, IL (17093); Clark County, IN (18019); Douglas County, KS (20045); Boone County, KY (21015); Hardin County, KY (21093);"
"Warren County, KY (21227); Ascension Parish, LA (22005); Bossier Parish, LA (22015); Livingston Parish, LA (22063); Cecil"
"County, MD (24015); St. Mary's County, MD (24037); Scott County, MN (27139); Wright County, MN (27171); Franklin County, MO"
"(29071); Missoula County, MT (30063); Sandoval County, NM (35043); Tompkins County, NY (36109); Brunswick County, NC (37019);"
"Craven County, NC (37049); Harnett County, NC (37085); Henderson County, NC (37089); Miami County, OH (39109); Canadian County,"
"OK (40017); Adams County, PA (42001); Dorchester County, SC (45035); Pennington County, SD (46103); Wilson County, TN (47189);"
"Comal County, TX (48091); Guadalupe County, TX (48187); Hays County, TX (48209); Kaufman County, TX (48257); Parker County, TX"
"(48367); Cache County, UT (49005); Washington County, UT (49053); Spotsylvania County, VA (51177); Stafford County, VA (51179);"
"Cowlitz County, WA (53015); Berkeley County, WV (54003); Fond du Lac County, WI (55039); Walworth County, WI (55127). <br/>"
"After 2013 the data for the following counties was recoded to the ""Unidentified Counties"" category within the state of the"
"county because they did not meet minimum population standards. Cape May County, NJ (34009); Portsmouth city, VA (51740)."
"5. Data for some counties in New York and Virginia have been revised for 2014 births based on updated residence population. More"
"information: http://wonder.cdc.gov/wonder/help/Natality.html#county_2014."
"6. Dade County, Florida (FIPS code 12025) was renamed Miami-Dade County (FIPS code 12086) effective November 13, 1997. The area"
"is coded to Miami-Dade (12086) after 2002 and Dade (12025) for earlier years in other natality datasets."
"7. The independent city of Baltimore, Maryland (FIPS code 24510) is reported separately from Baltimore County (FIPS code 24005)."
"8. The independent city of St. Louis, Missouri (FIPS code 29510) is reported separately from St. Louis County (FIPS code 29189)."
"9. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."
"10. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."
"11. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."
"12. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."
"13. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."
